sender,receiver,time,weight
558,395,5,18.0
558,428,5,0.5
558,456,5,13.0
558,458,5,7.0
558,464,5,1.0
558,517,5,7.5
558,525,5,11.0
558,526,5,7.5
558,552,5,78.5
558,576,5,1.5
558,592,5,2.0
560,498,5,95.5
561,1,5,0.5
561,2,5,3.5
561,15,5,21.0
561,31,5,2.5
561,53,5,1.0
561,54,5,3.0
561,185,5,0.5
561,198,5,0.5
561,253,5,19.0
561,302,5,1.0
561,336,5,1.5
561,346,5,0.5
561,349,5,4.5
561,353,5,3.0
561,374,5,5.0
561,379,5,0.5
561,446,5,1.0
561,464,5,2.5
561,506,5,0.5
561,520,5,1.0
561,549,5,2.0
561,566,5,0.5
566,205,5,0.5
566,292,5,0.5
566,389,5,0.5
566,464,5,4.0
566,492,5,0.5
566,561,5,0.5
569,259,5,35.0
569,464,5,0.5
574,129,5,1.0
574,280,5,0.5
575,17,5,2.5
575,27,5,0.5
575,83,5,0.5
575,208,5,0.5
575,244,5,1.0
575,292,5,3.5
575,333,5,5.0
575,337,5,2.0
575,389,5,1.0
575,427,5,1.0
575,433,5,3.5
575,466,5,0.5
576,9,5,0.5
576,15,5,2.0
576,17,5,3.5
576,31,5,11.5
576,54,5,1.5
576,56,5,1.0
576,61,5,2.0
576,87,5,10.5
576,166,5,1.5
576,200,5,1.5
576,218,5,0.5
576,310,5,2.5
576,334,5,10.0
576,389,5,2.0
576,391,5,99.0
576,395,5,1.5
576,420,5,15.0
576,427,5,37.0
576,444,5,1.5
576,458,5,2.0
576,474,5,42.0
576,475,5,3.0
576,498,5,0.5
576,506,5,9.0
576,525,5,3.5
576,526,5,2.0
576,552,5,43.0
576,558,5,1.5
576,592,5,0.5
590,22,5,0.5
590,228,5,1.5
592,52,5,0.5
592,82,5,0.5
592,193,5,4.0
592,280,5,17.0
592,359,5,0.5
592,395,5,1.5
592,444,5,2.0
592,456,5,21.5
592,458,5,11.5
592,464,5,0.5
592,522,5,1.0
592,525,5,3.0
592,526,5,3.5
592,552,5,0.5
592,558,5,2.0
592,576,5,0.5
594,31,5,0.5
594,61,5,10.5
594,118,5,1.0
594,129,5,5.5
594,166,5,2.0
594,172,5,1.0
594,193,5,3.5
594,202,5,1.5
594,258,5,5.0
594,280,5,1.5
594,417,5,3.5
594,463,5,6.5
594,466,5,53.5
594,492,5,1.5
594,496,5,1.0
594,506,5,0.5
594,544,5,138.5
2,395,6,5.0
3,16,6,2.5
3,41,6,1.5
3,82,6,0.5
3,252,6,0.5
3,283,6,0.5
3,294,6,2.5
3,324,6,1.0
3,461,6,1.0
3,496,6,1.0
3,498,6,0.5
3,526,6,2.0
15,17,6,1.5
15,117,6,2.0
15,163,6,1.5
15,244,6,1.0
15,253,6,29.0
15,433,6,0.5
15,529,6,2.0
16,3,6,2.5
16,29,6,26.0
16,41,6,304.0
16,42,6,0.5
16,82,6,1.0
16,202,6,0.5
16,357,6,0.5
16,447,6,0.5
16,461,6,2.5
16,485,6,3.0
16,526,6,2.5
16,558,6,1.5
17,15,6,1.5
17,159,6,0.5
17,463,6,0.5
17,480,6,5.5
17,526,6,0.5
19,29,6,30.0
19,345,6,6.5
19,395,6,1.5
19,532,6,0.5
20,447,6,1.0
22,459,6,0.5
22,594,6,0.5
29,16,6,26.0
29,19,6,30.0
29,41,6,15.0
29,42,6,0.5
29,82,6,0.5
29,105,6,0.5
29,395,6,0.5
31,52,6,0.5
31,456,6,0.5
31,526,6,1.0
38,82,6,6.0
38,258,6,4.0
38,283,6,19.0
38,529,6,167.0
38,560,6,0.5
41,3,6,1.5
41,16,6,304.0
41,29,6,15.0
41,101,6,1.5
41,202,6,1.5
41,395,6,2.0
41,435,6,0.5
41,461,6,4.0
41,491,6,1.0
41,526,6,2.5
41,558,6,0.5
42,16,6,0.5
42,29,6,0.5
42,243,6,0.5
42,283,6,0.5
45,493,6,7.5
50,456,6,5.0
52,31,6,0.5
52,456,6,2.5
52,485,6,3.0
52,498,6,1.5
61,193,6,1.5
61,544,6,0.5
67,286,6,0.5
67,395,6,0.5
67,498,6,2.0
71,575,6,5.0
72,118,6,0.5
72,463,6,0.5
72,566,6,0.5
78,529,6,0.5
78,549,6,1.0
82,3,6,0.5
82,16,6,1.0
82,29,6,0.5
82,38,6,6.0
82,105,6,0.5
82,214,6,41.0
82,244,6,0.5
82,258,6,18.5
82,283,6,96.5
82,456,6,0.5
82,485,6,2.5
82,489,6,1.0
82,498,6,1.0
82,529,6,7.5
82,549,6,6.5
82,560,6,0.5
82,590,6,0.5
83,310,6,6.0
83,446,6,30.0
83,463,6,1.0
83,518,6,1.5
83,526,6,1.0
91,346,6,0.5
101,41,6,1.5
101,105,6,0.5
101,395,6,1.0
101,523,6,7.0
102,575,6,4.0
105,29,6,0.5
105,82,6,0.5
105,101,6,0.5
105,159,6,1.0
105,202,6,0.5
105,244,6,1.5
105,283,6,6.0
105,395,6,1.0
105,411,6,29.0
105,429,6,2.0
105,435,6,0.5
105,491,6,0.5
105,526,6,2.5
107,391,6,1.5
117,15,6,2.0
118,72,6,0.5
118,170,6,2.5
118,202,6,0.5
118,258,6,0.5
118,526,6,0.5
118,549,6,6.0
121,310,6,6.5
129,178,6,3.0
129,258,6,8.0
129,280,6,232.5
129,373,6,4.5
129,391,6,3.0
129,459,6,1.0
129,506,6,23.5
157,353,6,0.5
157,389,6,1.5
157,452,6,1.0
159,17,6,0.5
159,105,6,1.0
159,549,6,1.0
163,15,6,1.5
165,448,6,1.0
169,253,6,0.5
169,459,6,2.5
170,118,6,2.5
178,129,6,3.0
178,283,6,0.5
178,373,6,1.0
178,391,6,0.5
178,507,6,1.0
190,526,6,0.5
190,549,6,0.5
193,61,6,1.5
193,544,6,5.5
193,594,6,13.5
200,254,6,3.5
202,16,6,0.5
202,41,6,1.5
202,105,6,0.5
202,118,6,0.5
202,214,6,0.5
202,464,6,740.0
202,544,6,0.5
202,558,6,6.0
205,549,6,0.5
209,543,6,3.0
213,518,6,1.0
214,82,6,41.0
214,202,6,0.5
233,264,6,2.5
234,283,6,0.5
243,42,6,0.5
243,566,6,1.5
244,15,6,1.0
244,82,6,0.5
244,105,6,1.5
244,252,6,0.5
244,283,6,1.5
244,387,6,0.5
244,389,6,0.5
244,411,6,1.5
244,459,6,0.5
244,519,6,0.5
244,529,6,0.5
244,544,6,0.5
252,3,6,0.5
252,244,6,0.5
252,283,6,85.5
252,341,6,1.0
252,519,6,0.5
252,526,6,0.5
252,594,6,0.5
253,15,6,29.0
253,169,6,0.5
254,200,6,3.5
258,38,6,4.0
258,82,6,18.5
258,118,6,0.5
258,129,6,8.0
258,280,6,13.5
258,283,6,16.5
258,310,6,1.5
258,452,6,3.0
258,529,6,18.0
258,549,6,10.0
259,569,6,58.5
264,233,6,2.5
280,129,6,232.5
280,258,6,13.5
280,459,6,3.5
283,3,6,0.5
283,38,6,19.0
283,42,6,0.5
283,82,6,96.5
283,105,6,6.0
283,178,6,0.5
283,234,6,0.5
283,244,6,1.5
283,252,6,85.5
283,258,6,16.5
283,341,6,0.5
283,485,6,0.5
283,526,6,0.5
283,529,6,26.0
283,549,6,6.5
286,67,6,0.5
286,389,6,1.5
286,456,6,1.5
286,518,6,0.5
286,549,6,0.5
287,413,6,8.5
287,436,6,0.5
294,3,6,2.5
308,552,6,3.5
310,83,6,6.0
310,121,6,6.5
310,258,6,1.5
313,526,6,7.0
324,3,6,1.0
341,252,6,1.0
341,283,6,0.5
341,366,6,0.5
343,403,6,0.5
345,19,6,6.5
345,468,6,8.0
346,91,6,0.5
349,411,6,1.5
353,157,6,0.5
353,389,6,0.5
354,506,6,3.5
356,544,6,1.0
357,16,6,0.5
359,494,6,0.5
366,341,6,0.5
372,433,6,1.5
373,129,6,4.5
373,178,6,1.0
387,244,6,0.5
387,433,6,1.5
387,446,6,3.5
387,494,6,1.0
389,157,6,1.5
389,244,6,0.5
389,286,6,1.5
389,353,6,0.5
389,411,6,2.5
389,433,6,1.5
389,456,6,0.5
389,459,6,0.5
389,558,6,0.5
391,107,6,1.5
391,129,6,3.0
391,178,6,0.5
391,576,6,129.5
395,2,6,5.0
395,19,6,1.5
395,29,6,0.5
395,41,6,2.0
395,67,6,0.5
395,101,6,1.0
395,105,6,1.0
395,526,6,2.0
403,343,6,0.5
411,105,6,29.0
411,244,6,1.5
411,349,6,1.5
411,389,6,2.5
413,287,6,8.5
424,447,6,3.5
427,575,6,5.0
429,105,6,2.0
433,15,6,0.5
433,372,6,1.5
433,387,6,1.5
433,389,6,1.5
433,459,6,1.0
433,491,6,4.5
433,494,6,0.5
435,41,6,0.5
435,105,6,0.5
435,450,6,90.0
435,456,6,1.0
435,594,6,0.5
436,287,6,0.5
446,83,6,30.0
446,387,6,3.5
446,493,6,0.5
447,16,6,0.5
447,20,6,1.0
447,424,6,3.5
448,165,6,1.0
450,435,6,90.0
452,157,6,1.0
452,258,6,3.0
456,31,6,0.5
456,50,6,5.0
456,52,6,2.5
456,82,6,0.5
456,286,6,1.5
456,389,6,0.5
456,435,6,1.0
456,485,6,2.0
456,498,6,2.5
456,526,6,0.5
456,543,6,54.0
456,549,6,0.5
456,560,6,4.0
458,532,6,0.5
459,22,6,0.5
459,129,6,1.0
459,169,6,2.5
459,244,6,0.5
459,280,6,3.5
459,389,6,0.5
459,433,6,1.0
459,491,6,1.0
459,492,6,0.5
459,497,6,0.5
459,549,6,0.5
459,560,6,1.0
461,3,6,1.0
461,16,6,2.5
461,41,6,4.0
461,498,6,0.5
461,526,6,1.5
461,558,6,1.0
463,17,6,0.5
463,72,6,0.5
463,83,6,1.0
463,496,6,0.5
463,506,6,0.5
463,508,6,2.5
463,529,6,0.5
463,544,6,2.0
463,549,6,0.5
464,202,6,740.0
464,558,6,4.5
468,345,6,8.0
474,496,6,0.5
480,17,6,5.5
485,16,6,3.0
485,52,6,3.0
485,82,6,2.5
485,283,6,0.5
485,456,6,2.0
485,491,6,2.0
485,492,6,0.5
485,498,6,1.5
485,549,6,0.5
485,560,6,4.0
488,496,6,6.0
489,82,6,1.0
491,41,6,1.0
491,105,6,0.5
491,433,6,4.5
491,459,6,1.0
491,485,6,2.0
492,459,6,0.5
492,485,6,0.5
492,497,6,1.0
493,45,6,7.5
493,446,6,0.5
494,359,6,0.5
494,387,6,1.0
494,433,6,0.5
496,3,6,1.0
496,463,6,0.5
496,474,6,0.5
496,488,6,6.0
497,459,6,0.5
497,492,6,1.0
497,502,6,73.0
497,506,6,4.0
498,3,6,0.5
498,52,6,1.5
498,67,6,2.0
498,82,6,1.0
498,456,6,2.5
498,461,6,0.5
498,485,6,1.5
498,560,6,140.5
502,497,6,73.0
502,506,6,2.5
506,129,6,23.5
506,354,6,3.5
506,463,6,0.5
506,497,6,4.0
506,502,6,2.5
507,178,6,1.0
508,463,6,2.5
512,525,6,162.0
517,558,6,1.0
518,83,6,1.5
518,213,6,1.0
518,286,6,0.5
519,244,6,0.5
519,252,6,0.5
520,575,6,0.5
523,101,6,7.0
525,512,6,162.0
526,3,6,2.0
526,16,6,2.5
526,17,6,0.5
526,31,6,1.0
526,41,6,2.5
526,83,6,1.0
526,105,6,2.5
526,118,6,0.5
526,190,6,0.5
526,252,6,0.5
526,283,6,0.5
526,313,6,7.0
526,395,6,2.0
526,456,6,0.5
526,461,6,1.5
526,544,6,4.0
526,558,6,1.5
526,594,6,1.0
529,15,6,2.0
529,38,6,167.0
529,78,6,0.5
529,82,6,7.5
529,244,6,0.5
529,258,6,18.0
529,283,6,26.0
529,463,6,0.5
529,530,6,1.0
529,549,6,53.0
530,529,6,1.0
532,19,6,0.5
532,458,6,0.5
537,559,6,0.5
543,209,6,3.0
543,456,6,54.0
544,61,6,0.5
544,193,6,5.5
544,202,6,0.5
544,244,6,0.5
544,356,6,1.0
544,463,6,2.0
544,526,6,4.0
544,594,6,90.5
549,78,6,1.0
549,82,6,6.5
549,118,6,6.0
549,159,6,1.0
549,190,6,0.5
549,205,6,0.5
549,258,6,10.0
549,283,6,6.5
549,286,6,0.5
549,456,6,0.5
549,459,6,0.5
549,463,6,0.5
549,485,6,0.5
549,529,6,53.0
552,308,6,3.5
558,16,6,1.5
558,41,6,0.5
558,202,6,6.0
558,389,6,0.5
558,461,6,1.0
558,464,6,4.5
558,517,6,1.0
558,526,6,1.5
559,537,6,0.5
560,38,6,0.5
560,82,6,0.5
560,456,6,4.0
560,459,6,1.0
560,485,6,4.0
560,498,6,140.5
566,72,6,0.5
566,243,6,1.5
569,259,6,58.5
575,71,6,5.0
575,102,6,4.0
575,427,6,5.0
575,520,6,0.5
576,391,6,129.5
590,82,6,0.5
594,22,6,0.5
594,193,6,13.5
594,252,6,0.5
594,435,6,0.5
594,526,6,1.0
594,544,6,90.5
3,324,7,6.5
3,493,7,0.5
3,526,7,1.0
12,436,7,0.5
12,482,7,19.5
12,516,7,9.0
16,29,7,44.5
16,41,7,135.0
16,122,7,0.5
16,190,7,0.5
16,219,7,0.5
16,253,7,0.5
16,433,7,0.5
16,530,7,0.5
19,345,7,3.0
20,357,7,1.5
20,395,7,1.0
20,448,7,12.5
20,468,7,0.5
21,333,7,10.0
21,562,7,0.5
26,324,7,0.5
29,16,7,44.5
29,202,7,0.5
29,345,7,1.0
29,354,7,0.5
29,463,7,0.5
29,576,7,0.5
31,337,7,83.5
41,16,7,135.0
41,446,7,0.5
41,468,7,0.5
41,561,7,0.5
45,493,7,2.5
45,530,7,0.5
49,130,7,3.5
49,468,7,0.5
49,530,7,0.5
50,107,7,2.0
50,456,7,1.0
50,529,7,0.5
52,252,7,1.0
52,366,7,0.5
52,526,7,0.5
54,526,7,2.0
57,283,7,1.5
57,404,7,0.5
67,205,7,0.5
67,244,7,1.0
67,258,7,1.0
67,324,7,2.0
67,357,7,1.5
67,380,7,1.0
67,446,7,0.5
67,448,7,0.5
70,118,7,0.5
71,530,7,1.0
72,350,7,0.5
74,525,7,4.0
76,79,7,0.5
79,76,7,0.5
82,214,7,6.5
82,389,7,0.5
82,456,7,0.5
83,446,7,25.0
84,213,7,3.0
86,122,7,1.0
86,418,7,1.5
86,513,7,0.5
86,530,7,0.5
91,346,7,2.0
102,427,7,88.0
102,575,7,1.0
105,246,7,1.5
105,265,7,0.5
105,357,7,0.5
105,411,7,0.5
105,505,7,0.5
105,529,7,0.5
107,50,7,2.0
107,448,7,1.0
107,529,7,4.0
110,140,7,0.5
116,471,7,9.5
118,70,7,0.5
118,170,7,4.0
118,283,7,0.5
118,389,7,2.0
118,463,7,0.5
118,526,7,11.5
118,549,7,2.0
121,310,7,8.5
121,592,7,8.0
122,16,7,0.5
122,86,7,1.0
122,341,7,1.5
122,525,7,0.5
129,258,7,7.0
129,389,7,2.5
129,474,7,59.0
129,497,7,0.5
130,49,7,3.5
140,110,7,0.5
154,205,7,0.5
154,244,7,6.5
154,353,7,0.5
154,526,7,1.0
154,549,7,1.0
159,310,7,1.0
159,391,7,0.5
169,252,7,0.5
169,551,7,0.5
170,118,7,4.0
170,496,7,0.5
170,504,7,0.5
170,525,7,1.0
179,366,7,1.0
182,474,7,0.5
185,433,7,1.5
185,520,7,1.0
187,324,7,0.5
190,16,7,0.5
190,258,7,0.5
190,433,7,0.5
190,498,7,1.0
190,525,7,0.5
193,594,7,1.0
199,428,7,1.0
202,29,7,0.5
202,280,7,55.0
202,433,7,0.5
202,464,7,732.0
202,529,7,1.0
202,558,7,4.0
205,67,7,0.5
205,154,7,0.5
205,253,7,0.5
205,468,7,0.5
213,84,7,3.0
213,266,7,78.0
213,341,7,142.0
213,530,7,1.0
214,82,7,6.5
219,16,7,0.5
228,258,7,0.5
228,292,7,0.5
228,354,7,0.5
228,440,7,3.0
228,566,7,1.0
233,264,7,6.5
244,67,7,1.0
244,154,7,6.5
244,366,7,1.0
244,504,7,0.5
246,105,7,1.5
246,389,7,1.5
252,52,7,1.0
252,169,7,0.5
252,258,7,0.5
252,283,7,199.0
252,366,7,0.5
252,391,7,0.5
252,464,7,0.5
252,497,7,0.5
252,526,7,0.5
252,551,7,1.0
253,16,7,0.5
253,205,7,0.5
253,258,7,3.5
253,427,7,2.0
253,504,7,17.0
253,530,7,0.5
258,67,7,1.0
258,129,7,7.0
258,190,7,0.5
258,228,7,0.5
258,252,7,0.5
258,253,7,3.5
258,307,7,3.0
258,310,7,1.0
258,417,7,1.0
258,452,7,1.5
258,468,7,3.0
258,526,7,0.5
258,530,7,51.5
258,549,7,6.0
258,558,7,2.0
259,569,7,37.0
264,233,7,6.5
265,105,7,0.5
266,213,7,78.0
266,341,7,95.5
266,530,7,0.5
280,202,7,55.0
283,57,7,1.5
283,118,7,0.5
283,252,7,199.0
283,366,7,1.5
283,389,7,1.0
283,395,7,0.5
283,468,7,1.0
283,474,7,0.5
283,558,7,0.5
287,413,7,60.5
292,228,7,0.5
292,324,7,0.5
292,341,7,1.0
302,366,7,21.0
302,448,7,0.5
302,506,7,5.5
302,553,7,0.5
307,258,7,3.0
307,448,7,0.5
307,468,7,1.0
307,530,7,2.0
308,464,7,1.0
308,552,7,0.5
310,121,7,8.5
310,159,7,1.0
310,258,7,1.0
310,463,7,0.5
310,592,7,178.5
313,526,7,11.0
323,553,7,3.0
324,3,7,6.5
324,26,7,0.5
324,67,7,2.0
324,187,7,0.5
324,292,7,0.5
324,526,7,13.5
324,552,7,2.0
328,475,7,0.5
333,21,7,10.0
335,433,7,0.5
337,31,7,83.5
341,122,7,1.5
341,213,7,142.0
341,266,7,95.5
341,292,7,1.0
341,366,7,0.5
345,19,7,3.0
345,29,7,1.0
345,468,7,9.5
346,91,7,2.0
350,72,7,0.5
350,433,7,0.5
350,468,7,0.5
353,154,7,0.5
354,29,7,0.5
354,228,7,0.5
354,389,7,2.5
354,506,7,3.5
356,530,7,260.5
356,544,7,5065.0
356,594,7,1191.0
357,20,7,1.5
357,67,7,1.5
357,105,7,0.5
358,569,7,2.0
359,497,7,1.0
366,52,7,0.5
366,179,7,1.0
366,244,7,1.0
366,252,7,0.5
366,283,7,1.5
366,302,7,21.0
366,341,7,0.5
366,506,7,8.0
366,526,7,0.5
372,412,7,5.0
380,67,7,1.0
382,504,7,0.5
387,433,7,16.0
387,446,7,0.5
387,490,7,2.0
387,506,7,1.5
389,82,7,0.5
389,118,7,2.0
389,129,7,2.5
389,246,7,1.5
389,283,7,1.0
389,354,7,2.5
389,433,7,1.0
389,526,7,2.0
389,530,7,0.5
389,549,7,1.0
391,159,7,0.5
391,252,7,0.5
391,576,7,218.0
392,413,7,236.0
392,428,7,1.0
395,20,7,1.0
395,283,7,0.5
395,404,7,1.0
395,565,7,0.5
404,57,7,0.5
404,395,7,1.0
411,105,7,0.5
411,552,7,1.0
412,372,7,5.0
413,287,7,60.5
413,392,7,236.0
417,258,7,1.0
417,530,7,0.5
417,544,7,3.5
417,594,7,0.5
418,86,7,1.5
424,496,7,3.0
427,102,7,88.0
427,253,7,2.0
427,530,7,5.5
427,575,7,0.5
428,199,7,1.0
428,392,7,1.0
428,526,7,0.5
433,16,7,0.5
433,185,7,1.5
433,190,7,0.5
433,202,7,0.5
433,335,7,0.5
433,350,7,0.5
433,387,7,16.0
433,389,7,1.0
433,491,7,8.0
433,506,7,1.0
433,526,7,0.5
433,530,7,1.0
433,544,7,1.0
435,450,7,217.5
435,461,7,5.0
436,12,7,0.5
436,530,7,0.5
440,228,7,3.0
446,41,7,0.5
446,67,7,0.5
446,83,7,25.0
446,387,7,0.5
446,490,7,161.5
446,493,7,0.5
448,20,7,12.5
448,67,7,0.5
448,107,7,1.0
448,302,7,0.5
448,307,7,0.5
448,468,7,1.0
450,435,7,217.5
452,258,7,1.5
456,50,7,1.0
456,82,7,0.5
456,497,7,1.0
456,519,7,0.5
456,526,7,13.0
456,543,7,163.5
456,552,7,7.5
461,435,7,5.0
463,29,7,0.5
463,118,7,0.5
463,310,7,0.5
463,474,7,0.5
463,506,7,3.0
463,544,7,1.0
463,594,7,6.0
464,202,7,732.0
464,252,7,0.5
464,308,7,1.0
464,558,7,3.5
468,20,7,0.5
468,41,7,0.5
468,49,7,0.5
468,205,7,0.5
468,258,7,3.0
468,283,7,1.0
468,307,7,1.0
468,345,7,9.5
468,350,7,0.5
468,448,7,1.0
468,526,7,0.5
468,530,7,3.5
468,549,7,1.5
468,558,7,0.5
468,575,7,0.5
471,116,7,9.5
474,129,7,59.0
474,182,7,0.5
474,283,7,0.5
474,463,7,0.5
475,328,7,0.5
475,490,7,0.5
475,534,7,271.5
475,553,7,0.5
482,12,7,19.5
490,387,7,2.0
490,446,7,161.5
490,475,7,0.5
490,493,7,5.0
491,433,7,8.0
493,3,7,0.5
493,45,7,2.5
493,446,7,0.5
493,490,7,5.0
496,170,7,0.5
496,424,7,3.0
496,497,7,120.5
496,498,7,0.5
496,525,7,0.5
496,529,7,0.5
497,129,7,0.5
497,252,7,0.5
497,359,7,1.0
497,456,7,1.0
497,496,7,120.5
497,504,7,0.5
497,506,7,5.0
497,513,7,1.0
497,530,7,5.0
498,190,7,1.0
498,496,7,0.5
504,170,7,0.5
504,244,7,0.5
504,253,7,17.0
504,382,7,0.5
504,497,7,0.5
504,506,7,5.5
505,105,7,0.5
505,526,7,0.5
506,302,7,5.5
506,354,7,3.5
506,366,7,8.0
506,387,7,1.5
506,433,7,1.0
506,463,7,3.0
506,497,7,5.0
506,504,7,5.5
506,566,7,0.5
506,594,7,0.5
512,525,7,365.0
513,86,7,0.5
513,497,7,1.0
516,12,7,9.0
518,530,7,0.5
519,456,7,0.5
520,185,7,1.0
525,74,7,4.0
525,122,7,0.5
525,170,7,1.0
525,190,7,0.5
525,496,7,0.5
525,512,7,365.0
525,558,7,0.5
526,3,7,1.0
526,52,7,0.5
526,54,7,2.0
526,118,7,11.5
526,154,7,1.0
526,252,7,0.5
526,258,7,0.5
526,313,7,11.0
526,324,7,13.5
526,366,7,0.5
526,389,7,2.0
526,428,7,0.5
526,433,7,0.5
526,456,7,13.0
526,468,7,0.5
526,505,7,0.5
526,530,7,0.5
526,552,7,13.5
526,566,7,13.5
529,50,7,0.5
529,105,7,0.5
529,107,7,4.0
529,202,7,1.0
529,496,7,0.5
529,549,7,1.0
530,16,7,0.5
530,45,7,0.5
530,49,7,0.5
530,71,7,1.0
530,86,7,0.5
530,213,7,1.0
530,253,7,0.5
530,258,7,51.5
530,266,7,0.5
530,307,7,2.0
530,356,7,260.5
530,389,7,0.5
530,417,7,0.5
530,427,7,5.5
530,433,7,1.0
530,436,7,0.5
530,468,7,3.5
530,497,7,5.0
530,518,7,0.5
530,526,7,0.5
530,549,7,35.5
534,475,7,271.5
543,456,7,163.5
544,356,7,5065.0
544,417,7,3.5
544,433,7,1.0
544,463,7,1.0
544,566,7,0.5
544,594,7,65.5
549,118,7,2.0
549,154,7,1.0
549,258,7,6.0
549,389,7,1.0
549,468,7,1.5
549,529,7,1.0
549,530,7,35.5
549,592,7,2.5
551,169,7,0.5
551,252,7,1.0
552,308,7,0.5
552,324,7,2.0
552,411,7,1.0
552,456,7,7.5
552,526,7,13.5
552,576,7,168.0
553,302,7,0.5
553,323,7,3.0
553,475,7,0.5
553,575,7,0.5
553,594,7,0.5
558,202,7,4.0
558,258,7,2.0
558,283,7,0.5
558,464,7,3.5
558,468,7,0.5
558,525,7,0.5
561,41,7,0.5
562,21,7,0.5
565,395,7,0.5
566,228,7,1.0
566,506,7,0.5
566,526,7,13.5
566,544,7,0.5
569,259,7,37.0
569,358,7,2.0
575,102,7,1.0
575,427,7,0.5
575,468,7,0.5
575,553,7,0.5
576,29,7,0.5
576,391,7,218.0
576,552,7,168.0
592,121,7,8.0
592,310,7,178.5
592,549,7,2.5
594,193,7,1.0
594,356,7,1191.0
594,417,7,0.5
594,463,7,6.0
594,506,7,0.5
594,544,7,65.5
594,553,7,0.5
3,74,8,1.5
3,122,8,1.0
3,170,8,0.5
3,198,8,2.5
3,294,8,0.5
3,302,8,0.5
3,336,8,0.5
3,346,8,0.5
3,372,8,0.5
3,407,8,1.0
3,411,8,0.5
3,424,8,1.0
3,433,8,0.5
10,16,8,6.0
10,41,8,5.5
10,461,8,38.0
12,32,8,3.0
12,38,8,15.5
12,74,8,0.5
12,118,8,0.5
12,179,8,0.5
12,253,8,0.5
12,313,8,2.0
12,336,8,11.5
12,340,8,2.5
12,353,8,0.5
12,366,8,12.0
12,411,8,0.5
12,436,8,3.5
12,452,8,3.5
12,463,8,9.0
12,482,8,21.5
12,553,8,1.0
16,10,8,6.0
16,21,8,1.0
16,29,8,187.0
16,31,8,0.5
16,41,8,507.0
16,77,8,0.5
16,82,8,4.5
16,187,8,0.5
16,244,8,0.5
16,252,8,1.0
16,336,8,1.0
16,340,8,1.0
16,350,8,1.0
16,392,8,159.0
16,433,8,0.5
16,513,8,1.5
16,522,8,1.0
16,526,8,1.0
16,574,8,0.5
18,366,8,0.5
20,166,8,1.0
20,241,8,1.0
20,592,8,0.5
21,16,8,1.0
21,41,8,3.0
21,67,8,4.0
21,82,8,4.0
21,138,8,1.5
21,218,8,0.5
21,313,8,1.5
21,350,8,9.0
21,356,8,193.0
21,446,8,0.5
21,448,8,7.5
21,482,8,0.5
21,509,8,1.5
21,574,8,1.0
23,86,8,3.0
23,122,8,2.0
23,132,8,1.5
23,341,8,12.5
23,369,8,0.5
23,393,8,0.5
23,565,8,0.5
26,446,8,0.5
26,552,8,3.0
27,118,8,1.5
29,16,8,187.0
29,31,8,1.0
29,41,8,207.0
29,82,8,2.5
29,252,8,0.5
29,313,8,0.5
29,340,8,1.0
29,345,8,4.0
29,350,8,3.0
29,392,8,37.5
29,433,8,1.5
29,506,8,0.5
29,513,8,1.0
29,526,8,1.0
31,16,8,0.5
31,29,8,1.0
31,32,8,3.0
31,38,8,2.5
31,41,8,1.0
31,82,8,2.5
31,205,8,2.0
31,253,8,18.0
31,280,8,1.0
31,310,8,3.5
31,336,8,0.5
31,337,8,0.5
31,350,8,12.0
31,356,8,728.0
31,367,8,0.5
31,407,8,1.0
31,504,8,4.0
31,506,8,2.0
31,509,8,2.0
31,513,8,2.0
31,518,8,1.5
31,525,8,0.5
31,526,8,0.5
31,544,8,0.5
31,549,8,2.0
31,552,8,13.0
31,553,8,0.5
31,576,8,2.0
32,12,8,3.0
32,31,8,3.0
32,67,8,10.0
32,86,8,0.5
32,154,8,54.0
32,205,8,4.5
32,285,8,1.5
32,336,8,15.5
32,350,8,7.0
32,366,8,1.0
32,367,8,1.5
32,391,8,6.5
32,504,8,4.0
32,506,8,8.0
32,512,8,3.5
32,518,8,25.0
32,525,8,9.0
32,542,8,0.5
32,547,8,2.5
32,549,8,112.5
32,552,8,1.5
32,553,8,3.0
32,576,8,5.0
32,592,8,3.5
32,594,8,1.0
38,12,8,15.5
38,31,8,2.5
38,49,8,0.5
38,67,8,19.5
38,78,8,0.5
38,118,8,0.5
38,154,8,2.5
38,187,8,26.0
38,208,8,1.5
38,336,8,3.5
38,343,8,0.5
38,350,8,10.0
38,366,8,10.0
38,391,8,0.5
38,436,8,4.0
38,504,8,3.5
38,506,8,5.0
38,512,8,1.5
38,518,8,2.5
38,525,8,4.5
38,539,8,1.0
38,547,8,0.5
38,549,8,2.5
38,553,8,3.5
38,576,8,4.5
40,369,8,1.0
41,10,8,5.5
41,16,8,507.0
41,21,8,3.0
41,29,8,207.0
41,31,8,1.0
41,77,8,0.5
41,82,8,3.0
41,187,8,0.5
41,204,8,1.0
41,221,8,0.5
41,244,8,1.0
41,252,8,2.0
41,287,8,1.5
41,310,8,0.5
41,340,8,2.5
41,346,8,0.5
41,350,8,2.5
41,392,8,149.5
41,433,8,2.5
41,513,8,2.0
41,522,8,0.5
41,552,8,1.0
42,77,8,0.5
42,82,8,4.0
42,205,8,2.0
42,208,8,28.5
42,244,8,0.5
45,85,8,22.0
45,228,8,0.5
